vd	97	q3	-9583366408312269768	-9583366408252308104	70381973299789888659	70381973328321032639
vd	98	a	-9579415521797205958	-9579415521737004793	59108691523288988238	59108691551961246711
vd	98	m	-9573549907408514386	-9573549907347877769	37131378540482912201	37131378569412030327
vd	98	q1	-9576147303910984378	-9576147303850558204	48016642275887743524	48016642304692680220
vd	98	q3	-9571609961075944816	-9571609961015112391	26477278046370991949	26477278075415811956
vd	99	a	-9570312642650486435	-9570312642589472787	16077504964285864723	16077504993437891116
vd	99	m	-9569579798077350862	-9569579798016015282	-3872673571387815146	-3872673542045617122
vd	99	q1	-9569641753963576472	-9569641753902394688	5953975360615451832	5953975389866770004
vd	99	q3	-9570108058183586735	-9570108058122106238	-13383110494443377923	-13383110465015378375
vd	100	a	-9571206678033967023	-9571206677972354797	-22559333123897889745	-22559333094391710759
vd	100	m	-9575030366228201356	-9575030366166370555	-39843884379054029557	-39843884349417688383
vd	100	q1	-9572854743670819010	-9572854743609089932	-31384687646624614025	-31384687617048971049
vd	100	q3	-9577710765574530326	-9577710765512612350	-47923009689576771487	-47923009659888329523
vd	101	a	-9580872354569718054	-9580872354507727690	-55609534218726864781	-55609534188995030187
vd	101	m	-9588541225953047124	-9588541225890957106	-69761608600273789181	-69761608570481473162
vd	101	q1	-9584490823712081942	-9584490823650034237	-62892317438540378699	-62892317408773918867
vd	101	q3	-9592998061460899864	-9592998061398780203	-76209044127246515311	-76209044097435673258
vd	102	a	-9597835362118534392	-9597835362056399731	-82227641516921975448	-82227641487101168616
vd	102	m	-9608545648429459608	-9608545648367338148	-92957236798895513192	-92957236769080298655
vd	102	q1	-9603026775544283264	-9603026775482148494	-87811789823468422675	-87811789793646371710
vd	102	q3	-9614365108991221006	-9614365108929126396	-97661072777476208577	-97661072747675853235
vd	103	a	-9620458148344735304	-9620458148282673189	-101921711394500487623	-101921711364718081973
vd	103	m	-9633356721529565613	-9633356721467611780	-109113530525417518218	-109113530495696582675
vd	103	q1	-9626797700604341203	-9626797700542326445	-105738867236441745504	-105738867206685958639
vd	103	q3	-9640108265538218206	-9640108265476338350	-112047938946232433050	-112047938916554438801
vd	104	a	-9647025560915621785	-9647025560853830434	-114545546729484462086	-114545546699857826753
vd	104	m	-9661251625580092373	-9661251625518519786	-118250056276647028825	-118250056247147446655
vd	104	q1	-9654082083056086914	-9654082082994397665	-116610991109033920095	-116610991079466585317
vd	104	q3	-9668508369178276514	-9668508369116832054	-119469634960815650876	-119469634931390478703
